user_id,session_count,avg_session_duration,feature_1_usage,feature_2_usage,total_actions,last_active_days_ago,crash_count,feedback_submitted,device_type,gender,education,age,mode,churned
U3123,11,5.87,4,7,338,6,0,1,Android,male,college,26,1,0
U3124,6,5.99,8,6,485,3,1,0,Android,male,NEET,21,1,0
U3125,6,6.83,4,8,319,4,0,1,iOS,male,college,18,0,0
U3126,13,7,4,11,360,2,1,0,iOS,female,JEE,28,0,0
U3127,11,4.74,7,7,42,3,0,0,iOS,female,school,19,0,0
U3128,9,4.8,5,6,219,3,1,0,Android,male,school,19,0,0
U3129,8,9.48,5,7,367,3,0,1,Android,male,NEET,29,1,0
U3130,10,3.46,8,9,204,9,1,0,iOS,male,college,24,1,0
U3131,10,3.3,7,14,263,10,0,1,Android,female,college,25,1,0
U3132,11,6.71,6,7,387,10,1,1,Android,female,JEE,18,1,0
U3133,8,5.61,5,12,108,4,2,0,iOS,female,college,24,1,0
U3134,6,5.99,8,6,485,3,1,0,Android,female,JEE,26,1,0
U3135,10,3.01,7,5,444,0,1,0,Android,female,NEET,30,1,0
U3136,10,6.28,6,4,244,7,0,0,iOS,male,JEE,20,1,0
U3137,7,4.43,7,3,450,1,0,0,iOS,female,college,22,1,0
U3138,15,6.1,3,10,89,7,0,0,iOS,male,college,16,1,0
U3139,8,6.8,4,3,241,6,0,0,iOS,female,JEE,19,0,0
U3140,10,4.78,4,4,208,2,0,1,iOS,male,school,30,0,0
U3141,13,4.21,6,14,111,1,2,0,iOS,male,college,7,1,0
U3142,10,5.41,6,4,316,4,0,1,Android,female,college,20,1,0
U3143,10,4.68,8,6,276,5,0,1,iOS,female,college,21,0,0
U3144,7,6.03,3,9,464,0,1,1,Android,female,JEE,6,1,0
U3145,16,6.21,3,11,418,7,0,0,iOS,male,school,5,1,0
U3146,8,6.62,3,12,322,6,0,0,Android,male,college,14,1,0
U3147,14,11.39,3,7,167,5,1,0,Android,female,college,6,0,0
U3148,6,7.44,3,3,171,4,0,0,Android,male,JEE,23,0,0
U3149,13,7,4,11,360,2,1,0,iOS,female,NEET,17,1,0
U3150,14,4.33,5,4,269,4,0,0,iOS,male,JEE,29,0,0
U3151,7,7.71,4,4,423,2,0,0,iOS,female,JEE,22,1,0
U3152,12,7.57,4,10,266,8,1,0,iOS,male,college,11,0,0
U3153,5,7.63,2,8,444,5,0,0,iOS,male,school,15,1,0
U3154,9,8.08,8,9,97,0,0,1,Android,female,college,15,1,0
U3155,12,4.7,5,5,187,6,2,0,iOS,female,JEE,26,0,0
U3156,8,8.4,4,5,163,3,0,1,iOS,female,college,25,1,0
U3157,5,3.77,2,4,130,9,0,1,Android,male,NEET,15,1,0
U3158,6,6.77,5,9,286,7,0,0,Android,female,JEE,15,1,0
U3159,10,3.77,4,9,374,2,2,1,Android,female,JEE,13,1,0
U3160,12,6.52,5,13,327,10,2,1,Android,male,JEE,26,0,0
U3161,6,7.49,4,4,481,8,0,0,iOS,male,NEET,19,1,0
U3162,6,7.58,2,5,447,0,0,0,Android,female,school,6,1,0
U3163,10,9.08,5,5,62,7,0,1,Android,male,JEE,10,1,0
U3164,6,7.58,2,5,447,0,0,0,Android,female,JEE,22,1,0
U3165,8,6.7,3,6,337,2,0,0,Android,female,college,9,1,0
U3166,10,6.28,6,4,244,7,0,0,iOS,male,college,25,0,0
U3167,7,4.92,4,7,405,3,0,1,iOS,female,college,17,0,0
U3168,11,5.53,6,5,295,3,1,0,Android,female,college,30,1,0
U3169,13,8.84,5,9,493,1,0,0,iOS,male,school,6,0,0
U3170,6,7.15,6,5,492,1,0,0,iOS,female,JEE,24,0,0
U3171,14,10.2,2,11,158,0,0,0,Android,female,JEE,12,0,0
U3172,8,7.34,5,10,255,4,1,0,iOS,female,college,27,1,0
U3173,14,3.83,4,8,451,7,2,0,Android,female,school,15,0,0
U3174,15,8.17,0,6,374,3,0,0,iOS,male,college,19,1,0
U3175,8,5.89,5,5,316,5,1,0,Android,male,NEET,13,1,0
U3176,9,4.8,5,6,219,3,1,0,Android,male,school,19,1,0
U3177,9,7.37,8,12,393,7,0,1,iOS,male,JEE,25,1,0
U3178,14,8.41,4,6,270,8,0,0,iOS,male,JEE,28,1,0
U3179,6,3.35,7,0,480,0,0,0,Android,female,NEET,18,1,0
U3180,7,4.43,7,3,450,1,0,0,iOS,male,NEET,19,1,0
U3181,11,9.78,4,3,367,10,2,1,Android,male,college,27,0,0
U3182,6,4.33,4,10,130,0,0,0,iOS,male,NEET,27,1,0
U3183,9,4.8,5,6,219,3,1,0,Android,female,NEET,27,1,0
U3184,9,4.8,5,6,219,3,1,0,Android,female,NEET,28,1,0
U3185,9,4.92,5,4,149,6,0,0,iOS,female,college,27,0,0
U3186,10,8.9,4,3,125,8,2,0,Android,male,college,5,1,0
U3187,13,7.99,7,13,188,2,0,0,iOS,male,NEET,29,1,0
U3188,18,4.34,6,10,205,10,0,0,iOS,male,JEE,9,1,0
U3189,12,5.07,4,8,322,7,2,0,iOS,male,NEET,7,1,0
U3190,12,6.84,5,11,279,2,1,0,iOS,male,NEET,10,1,0
U3191,8,4.46,2,5,300,1,0,0,Android,female,JEE,30,0,0
U3192,7,7.3,3,5,292,9,1,0,iOS,female,NEET,22,0,0
U3193,12,5.07,4,8,322,7,2,0,iOS,male,school,27,1,0
U3194,11,5.09,4,6,114,3,0,1,Android,female,college,15,1,0
U3195,15,7.13,6,4,25,1,1,0,Android,female,JEE,19,1,0
U3196,12,7.57,4,10,266,8,1,0,iOS,male,school,15,1,0
U3197,12,5.07,4,8,322,7,2,0,iOS,female,JEE,16,1,0
U3198,15,7.13,6,4,25,1,1,0,Android,female,school,23,0,0
U3199,5,9.91,6,4,378,2,0,0,Android,male,JEE,30,1,0
U3200,10,3.77,4,9,374,2,2,1,Android,male,college,23,1,0
U3201,3,5.79,2,10,172,9,2,0,Android,male,JEE,9,1,0
U3202,7,7.71,4,4,423,2,0,0,iOS,female,NEET,19,0,0
U3203,9,6.41,5,13,170,6,1,0,Android,male,school,21,1,0
U3204,12,4.94,6,3,496,4,0,0,iOS,male,JEE,21,1,0
U3205,11,4.86,3,5,246,10,0,0,Android,female,NEET,18,1,0
U3206,5,7.63,2,8,444,5,0,0,iOS,female,NEET,9,1,0
U3207,7,4.43,7,3,450,1,0,0,iOS,male,JEE,23,1,0
U3208,8,9.16,8,5,491,8,0,0,Android,female,NEET,10,1,0
U3209,6,4.91,4,5,339,2,0,1,iOS,male,NEET,5,1,0
U3210,10,4.78,4,4,208,2,0,1,iOS,male,NEET,16,0,0
U3211,6,5.43,2,6,104,9,0,1,iOS,female,school,21,1,0
U3212,9,8.08,8,9,97,0,0,1,Android,female,school,26,1,0
U3213,9,5.13,4,6,479,2,0,0,iOS,female,school,24,1,0
U3214,5,8.02,4,11,223,8,2,1,Android,female,NEET,27,0,0
U3215,8,7.34,5,10,255,4,1,0,iOS,female,JEE,24,1,0
U3216,6,7.58,2,5,447,0,0,0,Android,male,JEE,10,1,0
U3217,15,3.52,5,6,482,6,1,0,iOS,male,college,15,1,0
U3218,12,8.09,5,9,215,3,0,0,Android,female,school,23,0,0
U3219,7,4.43,7,3,450,1,0,0,iOS,female,college,26,1,0
U3220,12,3.33,6,12,366,4,0,1,iOS,female,college,16,0,0
U3221,10,9.08,5,5,62,7,0,1,Android,female,NEET,26,1,0
U3222,11,6.71,6,7,387,10,1,1,Android,male,school,18,0,0
U3223,11,8.19,6,3,497,3,0,0,Android,female,college,17,1,0
U3224,16,6.6,6,8,467,4,0,0,Android,female,college,25,1,0
U3225,14,11.39,3,7,167,5,1,0,Android,female,JEE,9,0,0
U3226,12,8.09,5,9,215,3,0,0,Android,male,NEET,18,0,0
U3227,7,6.03,3,9,464,0,1,1,Android,female,NEET,10,1,0
U3228,12,8.09,5,9,215,3,0,0,Android,female,JEE,30,1,0
U3229,8,5.17,7,6,38,0,0,0,Android,male,college,20,1,0
U3230,5,4.21,6,9,65,9,1,0,Android,female,JEE,22,1,0
U3231,15,8.17,0,6,374,3,0,0,iOS,female,JEE,25,1,0
U3232,12,8.09,5,9,215,3,0,0,Android,female,school,23,1,0
U3233,8,8.98,4,2,309,0,1,0,Android,female,JEE,8,1,0
U3234,16,6.6,6,8,467,4,0,0,Android,female,school,12,1,0
U3235,8,5.54,6,5,290,1,0,1,Android,female,NEET,24,1,0
U3236,11,4.75,9,4,45,9,0,0,Android,male,school,25,0,0
U3237,11,5.09,4,6,114,3,0,1,Android,female,college,21,0,0
U3238,7,4.83,6,7,18,7,0,0,Android,female,NEET,17,1,0
U3239,6,6.91,2,7,375,6,0,0,Android,male,JEE,10,1,0
U3240,16,6.6,6,8,467,4,0,0,Android,male,NEET,19,1,0
U3241,6,6.68,6,8,400,0,2,1,iOS,male,college,24,1,0
U3242,10,4.78,4,4,208,2,0,1,iOS,male,NEET,16,0,0
U3243,8,7.34,5,10,255,4,1,0,iOS,male,school,27,1,0
U3244,9,6.41,5,13,170,6,1,0,Android,male,NEET,20,1,0
U3245,8,7.34,5,10,255,4,1,0,iOS,male,JEE,5,1,0
U3246,9,4.9,9,4,39,8,0,0,iOS,female,JEE,19,0,0
U3247,6,4.28,7,2,355,3,0,0,Android,female,college,25,0,0
U3248,9,6.47,2,5,49,0,1,0,Android,female,NEET,18,0,0
U3249,8,5.17,7,6,38,0,0,0,Android,female,NEET,18,1,0
U3250,6,6.83,4,8,319,4,0,1,iOS,female,JEE,13,1,0
U3251,8,3.8,7,5,59,6,0,0,Android,male,NEET,25,1,0
U3252,7,4.68,3,7,112,6,0,0,iOS,male,JEE,16,1,0
U3253,13,4.99,4,16,334,7,1,0,Android,male,NEET,15,0,0
U3254,15,7.72,2,7,289,2,0,1,iOS,female,school,20,0,0
U3255,5,9.91,6,4,378,2,0,0,Android,female,JEE,29,0,0
U3256,19,7.4,5,3,239,2,0,1,Android,female,NEET,16,1,0
U3257,9,6.41,5,13,170,6,1,0,Android,male,NEET,16,0,0
U3258,13,4.15,5,8,485,2,0,1,iOS,male,NEET,23,0,0
U3259,8,4.9,9,11,406,10,1,1,iOS,female,NEET,17,1,0
U3260,9,4.28,3,6,283,2,2,0,Android,male,school,19,1,0
U3261,10,3.46,8,9,204,9,1,0,iOS,male,NEET,20,0,0
U3262,6,6.77,5,9,286,7,0,0,Android,female,college,26,0,0
U3263,15,8.17,0,6,374,3,0,0,iOS,male,JEE,24,1,0
U3264,8,7.58,3,5,256,3,0,1,Android,female,college,24,1,0
U3265,8,9.3,7,7,381,3,0,0,Android,male,NEET,24,0,0
U3266,8,5.6,4,4,496,3,0,1,iOS,male,school,23,0,0
U3267,3,5.79,2,10,172,9,2,0,Android,male,school,15,1,0
U3268,7,4.13,1,6,176,2,1,1,Android,male,college,16,1,0
U3269,15,8.17,0,6,374,3,0,0,iOS,female,school,20,1,0
U3270,12,6.18,2,10,44,3,2,1,Android,female,college,25,1,0
U3271,7,4.83,6,7,18,7,0,0,Android,male,NEET,22,1,0
U3272,8,8.4,4,5,163,3,0,1,iOS,female,college,17,1,0
U3273,10,6.89,3,6,124,0,1,0,Android,male,school,18,0,0
U3274,7,4.83,6,7,18,7,0,0,Android,female,college,6,0,0
U3275,7,4.13,1,6,176,2,1,1,Android,female,NEET,15,1,0
U3276,6,7.58,2,5,447,0,0,0,Android,female,NEET,18,1,0
U3277,12,5.21,2,2,49,7,1,0,iOS,male,school,29,1,0
U3278,10,9.08,5,5,62,7,0,1,Android,male,college,30,1,0
U3279,6,8.59,4,11,244,1,0,1,iOS,female,college,17,1,0
U3280,14,7.99,4,2,76,7,0,0,iOS,female,NEET,27,1,0
U3281,8,4.46,2,5,300,1,0,0,Android,male,NEET,16,1,0
U3282,11,8.19,6,3,497,3,0,0,Android,male,college,17,1,0
U3283,9,7.72,6,9,488,3,0,1,iOS,female,school,24,1,0
U3284,13,4.21,6,14,111,1,2,0,iOS,male,NEET,28,1,0
U3285,11,5.09,4,6,114,3,0,1,Android,male,college,26,1,0
U3286,8,8.97,6,2,418,1,0,0,iOS,male,college,21,0,0
U3287,11,9.78,4,3,367,10,2,1,Android,female,NEET,14,1,0
U3288,12,4.1,5,10,234,7,1,0,Android,female,college,29,0,0
U3289,10,6.28,6,4,244,7,0,0,iOS,male,JEE,20,1,0
U3290,10,5.65,8,10,270,2,0,0,Android,female,college,9,1,0
U3291,5,3.77,2,4,130,9,0,1,Android,male,JEE,18,1,0
U3292,8,6.8,4,3,241,6,0,0,iOS,male,school,27,1,0
U3293,15,5.85,8,10,229,3,0,0,iOS,female,school,8,1,0
U3294,8,4.9,9,11,406,10,1,1,iOS,female,JEE,15,0,0
U3295,8,8.4,4,5,163,3,0,1,iOS,male,school,30,1,0
U3296,7,8.05,3,10,176,0,1,0,iOS,female,college,24,0,0
U3297,11,7.38,1,4,173,0,0,0,iOS,female,school,27,0,0
U3298,12,8.09,5,9,215,3,0,0,Android,female,school,14,1,0
U3299,8,8.98,4,2,309,0,1,0,Android,female,NEET,23,1,0
U3300,11,5.09,4,6,114,3,0,1,Android,male,JEE,26,1,0
U3301,10,3.01,7,5,444,0,1,0,Android,male,college,28,0,0
U3302,11,5.51,4,9,73,4,0,0,iOS,female,NEET,6,1,0
U3303,10,7.43,4,10,186,1,1,0,Android,female,JEE,5,1,0
U3304,15,6.1,3,10,89,7,0,0,iOS,male,college,16,0,0
U3305,8,7.34,5,10,255,4,1,0,iOS,female,school,22,0,0
U3306,11,5.29,4,8,225,4,0,0,iOS,male,JEE,19,1,0
U3307,8,6.8,4,3,241,6,0,0,iOS,female,NEET,14,1,0
U3308,7,4.83,6,7,18,7,0,0,Android,female,NEET,17,1,0
U3309,10,3.01,7,5,444,0,1,0,Android,female,JEE,19,1,0
U3310,8,9.3,7,7,381,3,0,0,Android,female,school,19,1,0
U3311,14,11.39,3,7,167,5,1,0,Android,female,JEE,26,1,0
U3312,7,4.13,1,6,176,2,1,1,Android,female,school,19,1,0
U3313,6,5.43,2,6,104,9,0,1,iOS,female,NEET,23,1,0
U3314,8,5.54,6,5,290,1,0,1,Android,female,school,16,0,0
U3315,10,5.03,4,13,243,0,2,0,iOS,female,JEE,22,0,0
U3316,6,8.59,4,11,244,1,0,1,iOS,female,NEET,19,1,0
U3317,6,5.43,2,6,104,9,0,1,iOS,male,college,30,1,0
U3318,5,9.91,6,4,378,2,0,0,Android,female,school,28,1,0
U3319,12,6.84,5,11,279,2,1,0,iOS,female,NEET,18,1,0
U3320,12,8.09,5,9,215,3,0,0,Android,male,school,10,1,0
U3321,12,4.94,6,3,496,4,0,0,iOS,male,NEET,24,0,0
U3322,12,6.18,2,10,44,3,2,1,Android,male,JEE,7,1,0
U3323,13,7.97,4,8,304,3,0,0,Android,male,JEE,27,1,0
U3324,13,4.21,6,14,111,1,2,0,iOS,female,school,8,1,0
U3325,13,7.99,7,13,188,2,0,0,iOS,male,school,15,1,0
U3326,7,8.05,3,10,176,0,1,0,iOS,female,NEET,22,1,0
U3327,8,6.8,4,3,241,6,0,0,iOS,male,NEET,23,1,0
U3328,13,6.57,5,11,230,7,1,1,Android,male,NEET,21,0,0
U3329,8,5.6,4,4,496,3,0,1,iOS,male,NEET,26,1,0
U3330,4,4.32,5,8,273,8,0,0,iOS,male,JEE,26,1,0
U3331,8,4.46,2,5,300,1,0,0,Android,female,NEET,26,1,0
U3332,13,5.51,5,8,314,6,1,0,iOS,female,college,28,0,0
U3333,9,7.72,6,9,488,3,0,1,iOS,male,school,26,1,0
U3334,9,4.04,7,8,48,1,1,0,Android,female,JEE,20,1,0
U3335,8,5.54,6,5,290,1,0,1,Android,female,school,19,1,0
U3336,11,5.87,4,7,338,6,0,1,Android,male,NEET,21,0,0
U3337,8,9.3,7,7,381,3,0,0,Android,female,college,25,0,0
U3338,12,7.1,6,8,93,8,1,0,iOS,female,JEE,23,1,0
U3339,8,6.65,5,8,472,3,0,0,Android,female,college,10,0,0
U3340,6,8.59,4,11,244,1,0,1,iOS,female,NEET,24,1,0
U3341,9,4.9,9,4,39,8,0,0,iOS,female,NEET,23,1,0
U3342,6,5.99,8,6,485,3,1,0,Android,female,NEET,19,1,0
U3343,14,4.33,5,4,269,4,0,0,iOS,female,school,18,0,0
U3344,3,5.74,7,6,147,5,0,1,Android,male,JEE,22,1,0
U3345,10,3.01,7,5,444,0,1,0,Android,female,JEE,28,1,0
U3346,7,4.13,1,6,176,2,1,1,Android,female,college,24,1,0
U3347,8,4.46,2,5,300,1,0,0,Android,female,NEET,22,0,0
U3348,6,9.67,5,9,250,8,0,0,iOS,male,NEET,24,1,0
U3349,8,9.48,5,7,367,3,0,1,Android,female,JEE,21,0,0
U3350,10,6.89,3,6,124,0,1,0,Android,male,NEET,21,1,0
U3351,8,3.8,7,5,59,6,0,0,Android,female,JEE,23,1,0
U3352,8,4.46,2,5,300,1,0,0,Android,female,NEET,19,1,0
U3353,6,5.99,8,6,485,3,1,0,Android,male,JEE,19,0,0
U3354,5,8.53,7,5,75,10,1,0,iOS,female,NEET,24,0,0
U3355,10,8.4,7,7,40,3,0,0,iOS,female,school,15,1,0
U3356,15,8.17,0,6,374,3,0,0,iOS,male,school,22,1,0
U3357,7,9.06,3,3,86,0,0,0,Android,male,school,17,0,0
U3358,8,4.52,5,8,79,2,0,0,Android,female,school,8,0,0
U3359,11,6.73,5,5,171,7,0,0,iOS,female,school,5,1,0
U3360,13,4.54,3,8,75,10,1,0,iOS,female,school,25,1,0
U3361,7,4.68,3,7,112,6,0,0,iOS,female,NEET,16,1,0
U3362,11,7.22,4,7,154,3,0,0,iOS,female,college,25,1,0
U3363,6,4.91,4,5,339,2,0,1,iOS,male,college,20,1,0
U3364,8,5.69,11,4,341,9,0,0,iOS,male,JEE,26,0,0
U3365,6,10.18,5,5,295,3,1,0,iOS,female,school,16,0,0
U3366,12,7.57,4,10,266,8,1,0,iOS,male,NEET,25,1,0
U3367,12,7.57,4,10,266,8,1,0,iOS,male,college,23,1,0
U3368,3,5.74,7,6,147,5,0,1,Android,male,school,28,1,0
U3369,18,4.34,6,10,205,10,0,0,iOS,female,JEE,19,1,0
U3370,9,4.28,3,6,283,2,2,0,Android,female,NEET,21,1,0
U3371,9,4.8,5,6,219,3,1,0,Android,male,school,25,1,0
U3372,11,10.02,6,7,183,6,0,1,Android,male,school,16,1,0
U3373,11,4.98,5,7,36,7,0,1,iOS,male,school,16,0,0
U3374,10,7.43,4,10,186,1,1,0,Android,female,school,16,1,0
U3375,12,6.59,6,9,306,3,0,0,iOS,male,JEE,30,1,0
U3376,10,3.01,7,5,444,0,1,0,Android,male,JEE,26,1,0
U3377,7,4.83,6,7,18,7,0,0,Android,male,school,28,1,0
U3378,12,3.48,5,7,238,2,0,0,iOS,female,college,21,1,0
U3379,10,5.41,6,4,316,4,0,1,Android,male,JEE,19,1,0
U3380,11,4.98,5,7,36,7,0,1,iOS,male,college,26,1,0
U3381,6,3.99,5,10,401,0,0,0,iOS,male,college,11,1,0
U3382,13,3.58,3,6,44,2,0,0,Android,female,school,21,0,0
U3383,10,4.78,4,4,208,2,0,1,iOS,female,school,25,1,0
U3384,13,4.54,3,8,75,10,1,0,iOS,female,college,18,0,0
U3385,10,5.17,3,6,448,0,0,0,iOS,female,JEE,27,0,0
U3386,16,3.88,4,7,45,6,1,0,Android,female,NEET,12,0,0
U3387,13,7.97,5,4,425,1,1,0,Android,female,college,28,1,0
U3388,8,6.8,4,3,241,6,0,0,iOS,male,JEE,24,1,0
U3389,6,6.77,5,9,286,7,0,0,Android,male,JEE,18,1,0
U3390,15,6.1,3,10,89,7,0,0,iOS,male,NEET,24,1,0
U3391,13,4.99,4,16,334,7,1,0,Android,male,NEET,11,0,0
U3392,8,5.6,4,4,496,3,0,1,iOS,male,college,20,0,0
U3393,10,5.17,3,6,448,0,0,0,iOS,male,JEE,30,1,0
U3394,10,6.67,6,8,478,0,1,0,iOS,female,school,19,0,0
U3395,15,6.91,5,4,497,2,1,0,iOS,female,school,15,0,0
U3396,8,6.8,4,3,241,6,0,0,iOS,female,college,13,1,0
U3397,9,5.81,0,10,294,6,0,1,iOS,female,college,12,0,0
U3398,5,9.91,6,4,378,2,0,0,Android,male,school,7,1,0
U3399,8,6.38,8,6,303,10,0,0,iOS,female,JEE,18,1,0
U3400,8,7.34,5,10,255,4,1,0,iOS,female,NEET,30,1,0
U3401,6,8.59,4,11,244,1,0,1,iOS,male,school,24,1,0
U3402,7,10.73,5,6,259,10,0,0,iOS,male,JEE,21,1,0
U3403,8,4.46,2,5,300,1,0,0,Android,female,NEET,20,1,0
U3404,9,9.95,6,9,90,5,0,0,Android,female,college,19,1,0
U3405,9,3.83,5,6,20,8,1,0,Android,male,JEE,10,1,0
U3406,8,5.54,6,5,290,1,0,1,Android,female,JEE,17,1,0
U3407,10,5.26,7,8,432,2,2,0,iOS,male,JEE,21,0,0
U3408,7,10.73,5,6,259,10,0,0,iOS,female,college,24,1,0
U3409,13,4.21,6,14,111,1,2,0,iOS,male,college,24,1,0
U3410,13,9.97,2,6,118,9,0,0,Android,male,JEE,25,1,0
U3411,13,4.99,4,16,334,7,1,0,Android,male,NEET,14,1,0
U3412,8,9.13,6,9,176,1,0,0,Android,male,JEE,11,1,0
U3413,14,5.36,3,11,376,1,0,1,Android,male,JEE,20,1,0
U3414,16,6.21,3,11,418,7,0,0,iOS,female,college,10,1,0
U3415,8,5.89,5,5,316,5,1,0,Android,female,JEE,21,0,0
U3416,10,6.28,6,4,244,7,0,0,iOS,female,NEET,6,1,0
U3417,9,4.04,7,8,48,1,1,0,Android,male,NEET,15,1,0
U3418,6,5.3,5,7,434,8,0,1,Android,female,college,18,1,0
U3419,11,4.86,3,5,246,10,0,0,Android,female,school,30,1,0
U3420,16,6.6,6,8,467,4,0,0,Android,female,college,12,1,0
U3421,13,3.58,3,6,44,2,0,0,Android,female,NEET,16,1,0
U3422,13,4.21,6,14,111,1,2,0,iOS,female,college,14,0,0
U3423,6,8.59,4,11,244,1,0,1,iOS,female,NEET,16,1,0
U3424,5,7.63,2,8,444,5,0,0,iOS,female,school,17,1,0
U3425,11,6.32,4,4,212,7,1,0,iOS,female,NEET,7,1,0
U3426,5,8.53,7,5,75,10,1,0,iOS,male,JEE,23,1,0
U3427,11,8.19,6,3,497,3,0,0,Android,female,JEE,18,1,0
U3428,14,8.41,4,6,270,8,0,0,iOS,male,JEE,23,1,0
U3429,9,4.64,4,10,247,8,0,1,Android,female,school,15,0,0
U3430,8,6.8,4,3,241,6,0,0,iOS,female,NEET,15,0,0
U3431,11,6.41,7,8,179,9,0,0,iOS,male,NEET,23,1,0
U3432,13,6.57,5,11,230,7,1,1,Android,male,school,27,1,0
U3433,6,5.43,2,6,104,9,0,1,iOS,female,college,20,1,0
U3434,14,10.2,2,11,158,0,0,0,Android,female,JEE,24,1,0
U3435,11,7.38,1,4,173,0,0,0,iOS,male,NEET,28,0,0
U3436,8,9.48,5,7,367,3,0,1,Android,male,NEET,9,0,0
U3437,13,6.45,1,7,357,6,0,0,iOS,female,college,5,1,0
U3438,6,7.15,6,5,492,1,0,0,iOS,female,college,18,1,0
U3439,6,4.86,4,6,159,0,0,0,Android,female,school,25,1,0
U3440,9,7.84,4,5,451,7,1,0,iOS,female,school,8,0,0
U3441,14,4.47,4,5,85,3,0,0,iOS,female,JEE,16,1,0
U3442,6,10.18,5,5,295,3,1,0,iOS,male,JEE,19,1,0
U3443,8,4.9,9,11,406,10,1,1,iOS,male,school,17,0,0
U3444,14,4.33,5,4,269,4,0,0,iOS,male,school,26,1,0
U3445,10,8.4,7,7,40,3,0,0,iOS,female,school,8,1,0
U3446,7,9.06,3,3,86,0,0,0,Android,female,NEET,27,1,0
U3447,7,4.92,4,7,405,3,0,1,iOS,female,college,26,0,0
U3448,7,7.3,3,5,292,9,1,0,iOS,male,JEE,17,1,0
U3449,19,7.4,5,3,239,2,0,1,Android,male,JEE,22,0,0
U3450,9,7.37,8,12,393,7,0,1,iOS,male,school,26,1,0
U3451,14,5.36,3,11,376,1,0,1,Android,male,school,18,1,0
U3452,8,6.38,8,6,303,10,0,0,iOS,female,school,30,0,0
U3453,8,5.89,5,5,316,5,1,0,Android,female,school,17,1,0
U3454,6,4.91,4,5,339,2,0,1,iOS,female,school,29,1,0
U3455,13,6.57,5,11,230,7,1,1,Android,male,NEET,21,1,0
U3456,12,3.33,6,12,366,4,0,1,iOS,male,NEET,15,0,0
U3457,6,7.49,4,4,481,8,0,0,iOS,male,college,19,0,0
U3458,12,5.07,4,8,322,7,2,0,iOS,male,school,19,0,0
U3459,13,3.74,4,7,325,5,2,1,Android,male,college,25,1,0
U3460,7,5.23,3,6,169,9,0,0,iOS,male,NEET,19,1,0
U3461,10,5.26,7,8,432,2,2,0,iOS,male,college,28,1,0
U3462,10,5.26,7,8,432,2,2,0,iOS,female,JEE,19,0,0
U3463,8,5.89,5,5,316,5,1,0,Android,male,school,21,1,0
U3464,6,3.99,5,10,401,0,0,0,iOS,male,JEE,14,1,0
U3465,15,3.52,5,6,482,6,1,0,iOS,female,college,21,1,0
U3466,14,8.41,4,6,270,8,0,0,iOS,male,college,20,1,0
U3467,8,7.58,3,5,256,3,0,1,Android,male,NEET,19,0,0
U3468,12,4.7,5,5,187,6,2,0,iOS,male,school,19,1,0
U3469,8,5.54,6,5,290,1,0,1,Android,female,JEE,26,1,0
U3470,9,5.81,0,10,294,6,0,1,iOS,male,NEET,12,0,0
U3471,7,6.03,3,9,464,0,1,1,Android,male,school,22,0,0
U3472,6,10.18,5,5,295,3,1,0,iOS,male,NEET,11,1,0
U3473,6,6.68,6,8,400,0,2,1,iOS,male,NEET,24,1,0
U3474,11,7.38,1,4,173,0,0,0,iOS,female,JEE,28,1,0
U3475,9,4.92,5,4,149,6,0,0,iOS,male,college,20,0,0
U3476,13,7,4,11,360,2,1,0,iOS,male,college,28,0,0
U3477,7,7.71,4,4,423,2,0,0,iOS,female,school,15,0,0
U3478,11,5.31,8,12,459,5,0,0,iOS,female,school,28,1,0
U3479,13,7.97,5,4,425,1,1,0,Android,male,school,27,1,0
U3480,11,7.22,4,7,154,3,0,0,iOS,female,school,16,0,0
U3481,5,9.91,6,4,378,2,0,0,Android,female,NEET,23,0,0
U3482,8,6.16,5,5,114,7,2,0,iOS,female,college,14,1,0
U3483,7,4.09,7,8,241,3,1,0,iOS,male,college,19,1,0
U3484,8,6.8,4,3,241,6,0,0,iOS,male,JEE,17,1,0
U3485,6,7.13,8,8,494,7,1,1,Android,female,NEET,22,0,0
U3486,14,7.99,4,2,76,7,0,0,iOS,male,JEE,25,1,0
U3487,10,9.08,5,5,62,7,0,1,Android,female,NEET,23,1,0
U3488,8,4.9,9,11,406,10,1,1,iOS,female,NEET,18,1,0
U3489,14,10.2,2,11,158,0,0,0,Android,male,NEET,20,1,0
U3490,8,9.13,6,9,176,1,0,0,Android,male,college,17,1,0
U3491,6,6.77,5,9,286,7,0,0,Android,male,school,25,1,0
U3492,11,4.61,4,7,65,6,0,0,Android,female,JEE,19,1,0
U3493,13,4.54,3,8,75,10,1,0,iOS,female,NEET,30,1,0
U3494,7,4.83,6,7,18,7,0,0,Android,female,NEET,25,1,0
U3495,8,3.8,7,5,59,6,0,0,Android,male,school,19,1,0
U3496,10,5.03,4,13,243,0,2,0,iOS,male,college,12,1,0
U3497,6,7.49,4,4,481,8,0,0,iOS,female,NEET,24,0,0
U3498,12,6.21,5,5,200,3,1,0,iOS,female,JEE,29,0,0
U3499,7,7.3,3,5,292,9,1,0,iOS,male,NEET,16,0,0
U3500,10,5.26,7,8,432,2,2,0,iOS,female,school,16,1,0
U3501,6,4.28,7,2,355,3,0,0,Android,female,NEET,8,1,0
U3502,8,8.4,4,5,163,3,0,1,iOS,female,college,20,0,0
